ax_s,ay_s,az_s,gx_s,gy_s,gz_s,A_s,G_s
-0.1875,-1.1875,-0.3906,-57.6172,53.7109,-33.2031,1.2641,85.4813
-0.2344,-1.0625,-0.5312,-32.2266,-11.7188,-26.3672,1.2108,43.2563
-0.1875,-0.8594,-0.2656,-57.6172,-9.7656,-21.4844,0.9188,62.263
-0.1406,-0.7812,-0.2188,-47.8516,-1.9531,-20.5078,0.8234,52.0976
-0.0156,-0.6406,-0.3438,-34.1797,5.8594,-28.3203,0.7272,44.773
0.1562,-0.9375,-0.375,-44.9219,-2.9297,-39.0625,1.0217,59.6023
0.2031,-1.4688,0.0938,-33.2031,2.9297,-44.9219,1.4857,55.9375
-0.3125,-1.4375,0.0312,-41.0156,-16.6016,-44.9219,1.4714,63.0545
-0.4062,-0.3281,0.2344,-60.5469,-1.9531,-49.8047,0.5724,78.4235
-0.0625,0.25,0.3906,-84.9609,10.7422,-55.6641,0.468,102.1384
0.0469,0.5781,-0.1094,-96.6797,22.4609,-56.6406,0.5902,114.2787
0.4219,0.7656,-0.6406,-97.6562,14.6484,-48.8281,1.0838,110.1613
0.3594,0.8281,-0.3906,-85.9375,0.0,-36.1328,0.9836,93.2246
0.625,1.2344,-0.3438,-63.4766,-7.8125,-24.4141,1.4256,68.457
0.75,1.8438,-0.2969,-41.0156,-24.4141,-15.625,2.0125,50.2242
0.2188,1.5469,-0.3125,-37.1094,-20.5078,-16.6016,1.5932,45.5334
0.0,0.9062,-0.2812,-52.7344,-13.6719,-21.4844,0.9489,58.5612
-0.0625,0.2812,-0.3125,-66.4062,-10.7422,-25.3906,0.425,71.9018
-0.0781,0.1719,-0.0938,-74.2188,-9.7656,-26.3672,0.2108,79.3664
-0.0781,0.2969,0.1562,-77.1484,-14.6484,-28.3203,0.3445,83.4775
-0.0156,0.5625,0.4375,-82.0312,-21.4844,-31.25,0.7128,90.3729
0.0,0.7969,0.9062,-79.1016,-26.3672,-33.2031,1.2068,89.7482
-0.2031,1.2188,1.125,-73.2422,-20.5078,-38.0859,1.671,85.0619
-0.5156,1.8438,1.3594,-96.6797,10.7422,-51.7578,2.348,110.1872
-0.1094,0.9688,0.9219,-107.4219,46.875,-44.9219,1.3417,125.5177
-0.3281,0.3125,-0.1406,-102.5391,6.8359,-42.9688,0.4744,111.3881
-0.2031,0.2188,0.8281,-108.3984,-3.9062,-35.1562,0.8803,114.0239
-0.4219,0.2344,0.8906,-52.7344,19.5312,-23.4375,1.013,60.9237
-0.4844,0.4219,0.875,-31.25,23.4375,-19.5312,1.0855,43.6732
-0.625,0.4375,1.2031,-28.3203,3.9062,-15.625,1.4246,32.5797
-0.5938,0.2969,1.3125,-30.2734,2.9297,-12.6953,1.4708,32.9581
-0.5625,0.3438,1.1406,-26.3672,9.7656,-9.7656,1.3174,29.7651
-0.5938,0.25,1.3281,-26.3672,5.8594,-8.7891,1.4761,28.4044
-0.6406,-0.1406,1.25,-28.3203,3.9062,-8.7891,1.4116,29.909
-0.5781,0.0312,0.9375,-25.3906,1.9531,-8.7891,1.1019,26.9397
-0.5156,-0.0156,1.0312,-23.4375,0.9766,-6.8359,1.1531,24.4336
-0.5156,0.0,1.0781,-23.4375,0.0,-7.8125,1.1951,24.7053
-0.5,-0.0625,1.1406,-22.4609,-2.9297,-7.8125,1.247,23.9606
-0.4844,-0.0469,1.0938,-20.5078,-1.9531,-6.8359,1.1971,21.7052
-0.5938,-0.0781,1.1094,-19.5312,0.0,-5.8594,1.2607,20.3912
-0.5781,-0.1094,0.9844,-18.5547,0.0,-5.8594,1.1468,19.4579
-0.5781,-0.1875,1.0312,-14.6484,-0.9766,-5.8594,1.197,15.807
-0.5625,-0.25,1.0312,-19.5312,0.0,-6.8359,1.201,20.693
-0.5625,-0.2344,0.9531,-25.3906,0.9766,-9.7656,1.1313,27.2214
-0.5781,-0.3281,0.9688,-30.2734,0.9766,-13.6719,1.1749,33.2318
-0.5938,-0.3906,0.9062,-37.1094,1.9531,-17.5781,1.1517,41.1085
-0.5469,-0.375,0.875,-37.1094,0.9766,-20.5078,1.0979,42.4103
-0.4844,-0.4062,0.9531,-34.1797,-2.9297,-23.4375,1.1437,41.547
-0.5,-0.4375,1.0781,-31.25,-4.8828,-24.4141,1.2664,39.9556
-0.5156,-0.5312,1.2031,-35.1562,-3.9062,-30.2734,1.4127,46.5586
-0.5156,-0.4688,1.2031,-49.8047,-3.9062,-35.1562,1.3904,61.0879
-0.4375,-0.6562,1.0469,-69.3359,-3.9062,-36.1328,1.3107,78.2835
-0.25,-0.8281,0.8281,-93.75,-12.6953,-41.0156,1.1975,103.1141
-0.0469,-0.4531,0.9062,-77.1484,-3.9062,-44.9219,1.0143,89.3595
-0.1406,-0.6719,0.5312,-124.0234,-22.4609,-56.6406,0.868,138.1827
0.0,-1.0938,0.1094,-124.0234,-9.7656,-51.7578,1.0992,134.7444
0.1562,-1.1562,-0.2812,-94.7266,37.1094,-56.6406,1.2002,116.4405
0.3594,-0.5312,-0.7344,-42.9688,11.7188,-18.5547,0.975,48.2485
0.0469,-0.2344,-0.625,-40.0391,-12.6953,-14.6484,0.6691,44.4845
0.1562,0.0,-0.8594,-28.3203,0.0,-7.8125,0.8735,29.3781
0.375,-0.0469,-0.9219,-4.8828,4.8828,-0.9766,0.9963,6.9741
0.4219,-0.0156,-0.9062,11.7188,2.9297,4.8828,0.9998,13.029
0.4062,0.0156,-0.7812,24.4141,0.0,8.7891,0.8807,25.9479
0.3438,-0.1562,-0.5,32.2266,-0.9766,11.7188,0.6266,34.305
0.2969,-0.3125,-0.2969,32.2266,3.9062,13.6719,0.5234,35.224
0.2812,-0.4844,-0.2188,26.3672,9.7656,11.7188,0.6013,30.4619
0.1875,-0.5625,-0.125,26.3672,7.8125,11.7188,0.606,29.893
0.0312,-0.7656,-0.0469,28.3203,1.9531,13.6719,0.7677,31.5083
-0.2031,-1.1094,0.0312,29.2969,-8.7891,22.4609,1.1283,37.948
-0.25,-1.2188,0.0312,30.2734,-25.3906,19.5312,1.2445,44.0753
-0.0781,-1.2656,0.2656,51.7578,-11.7188,11.7188,1.2956,54.3464
0.0156,-1.2344,0.3281,49.8047,4.8828,15.625,1.2773,52.426
-0.0312,-1.1875,0.1719,56.6406,7.8125,19.5312,1.2003,60.4207
0.0,-1.0156,0.2188,65.4297,6.8359,20.5078,1.0389,68.9082
-0.0625,-0.9062,0.3906,65.4297,3.9062,19.5312,0.9888,68.3942
-0.1406,-0.9688,0.5156,53.7109,3.9062,18.5547,1.1064,56.9596
-0.2188,-0.8281,0.6562,56.6406,2.9297,17.5781,1.079,59.3779
-0.2188,-0.7656,0.8125,42.9688,1.9531,12.6953,1.1376,44.8475
-0.2031,-0.6719,0.7812,28.3203,3.9062,10.7422,1.0503,30.54
-0.1719,-0.625,0.6719,19.5312,3.9062,8.7891,0.9336,21.771
-0.1875,-0.6094,0.7031,20.5078,3.9062,8.7891,0.9491,22.6512
-0.2031,-0.5781,0.75,22.4609,5.8594,9.7656,0.9685,25.1832
-0.2344,-0.5625,0.7812,20.5078,7.8125,11.7188,0.9908,24.8784
-0.2812,-0.5156,0.7812,20.5078,9.7656,12.6953,0.9774,26.0213
-0.3125,-0.4688,0.7656,18.5547,9.7656,12.6953,0.9506,24.5115
-0.2969,-0.4062,0.7188,18.5547,9.7656,11.7188,0.8774,24.0203
-0.3594,-0.3906,0.7969,19.5312,8.7891,12.6953,0.9575,24.8976
-0.375,-0.3906,0.7969,20.5078,9.7656,12.6953,0.9634,26.0213
-0.4219,-0.3438,0.8281,21.4844,10.7422,12.6953,0.9909,27.1688
-0.4219,-0.3281,0.875,23.4375,10.7422,12.6953,1.0253,28.7382
-0.4688,-0.2656,0.8594,24.4141,9.7656,13.6719,1.0143,29.6367
-0.5469,-0.2344,0.9219,24.4141,8.7891,13.6719,1.0972,29.3294
-0.6094,-0.2031,1.0469,22.4609,5.8594,11.7188,1.2282,26.003
-0.6094,-0.1875,1.2188,21.4844,2.9297,10.7422,1.3754,24.1983
-0.6094,-0.1406,1.0469,19.5312,1.9531,8.7891,1.2195,21.5066
-0.6094,-0.0781,1.1406,18.5547,0.9766,8.7891,1.2956,20.5543
-0.5938,0.0,1.0625,18.5547,0.9766,7.8125,1.2171,20.156
-0.5156,0.0312,0.9219,18.5547,1.9531,8.7891,1.0567,20.6237
-0.7969,-0.2031,1.1875,19.5312,2.9297,8.7891,1.4444,21.6171
-0.4844,0.0938,0.8594,21.4844,4.8828,8.7891,0.9909,23.7206
-0.4531,0.2344,0.8906,27.3438,2.9297,9.7656,1.0264,29.1827
-0.5781,0.0469,1.0469,31.25,1.9531,10.7422,1.1968,33.1024
-0.6406,0.2188,1.0156,34.1797,1.9531,11.7188,1.2206,36.1856
-0.5781,0.2812,1.0781,34.1797,4.8828,10.7422,1.2553,36.1592
-0.5781,0.5781,1.1094,43.9453,8.7891,18.5547,1.3781,48.5048
-0.7031,0.375,1.125,57.6172,1.9531,37.1094,1.3786,68.5614
-0.7812,0.4844,1.25,75.1953,-0.9766,47.8516,1.5516,89.1351
-0.6875,0.4688,1.0469,100.5859,0.0,61.5234,1.3373,117.9096
-0.6562,0.4219,0.7969,-124.0234,-7.8125,66.4062,1.1152,140.8994
-0.4844,1.1562,0.5,-124.0234,0.0,82.0312,1.3496,148.6975
-0.5156,1.9844,0.25,87.8906,28.3203,75.1953,2.0655,119.0846
-0.4062,1.5312,-0.1094,55.6641,25.3906,53.7109,1.588,81.4128
-0.1406,1.25,-0.1719,68.3594,4.8828,46.875,1.2696,83.0308
-0.25,0.7812,0.0469,57.6172,-13.6719,30.2734,0.8216,66.5067
-0.1094,0.6875,0.1719,51.7578,1.9531,18.5547,0.717,55.0178
-0.1875,0.5938,0.2812,39.0625,10.7422,23.4375,0.6832,46.8037
-0.2031,0.6406,0.125,40.0391,14.6484,32.2266,0.6836,53.4439
-0.0469,0.7031,0.0,39.0625,10.7422,36.1328,0.7047,54.2849
0.2656,0.9219,-0.4219,35.1562,0.9766,35.1562,1.048,49.728
0.5469,1.1719,-0.5312,41.0156,-4.8828,31.25,1.3981,51.7947
0.6406,1.0469,-0.1875,61.5234,-1.9531,31.25,1.2416,69.0327
0.4844,0.6562,-0.0312,85.9375,-8.7891,39.0625,0.8162,94.8071
0.2969,0.4844,0.0469,102.5391,-23.4375,42.9688,0.57,113.6217
0.2344,0.3906,0.0469,102.5391,-33.2031,46.875,0.4579,117.5329
0.0625,0.2656,-0.0469,98.6328,-34.1797,36.1328,0.2769,110.4639
-0.1562,0.0938,0.0,100.5859,-32.2266,29.2969,0.1822,109.6102
-0.0469,-0.2031,0.0781,101.5625,-22.4609,19.5312,0.2226,105.8343
-0.0312,-0.5469,0.1719,85.9375,-9.7656,14.6484,0.5741,87.7223
-0.125,-0.9062,0.0156,34.1797,-2.9297,11.7188,0.915,36.2514
-0.3438,-1.1562,0.125,-1.9531,17.5781,1.9531,1.2127,17.7938
-0.2656,-1.7969,0.6719,14.6484,30.2734,26.3672,1.9367,42.7351
-0.4844,-2.0,0.625,-124.0234,-4.8828,39.0625,2.1506,130.1212
0.5781,-2.0,-0.3906,114.2578,12.6953,3.9062,2.1182,115.0273
0.8125,-0.25,-0.2344,116.2109,48.8281,39.0625,0.8818,131.9661
-0.6094,-1.2031,1.3906,-124.0234,13.6719,36.1328,1.9372,129.9012
-0.0938,-1.1719,0.75,61.5234,0.0,14.6484,1.3945,63.2433
-0.25,-1.1562,1.0156,51.7578,8.7891,14.6484,1.5591,54.5041
-0.2188,-0.9531,1.1719,46.875,11.7188,15.625,1.5263,50.7812
-0.2812,-0.8594,1.0312,36.1328,9.7656,13.6719,1.3715,39.8481
-0.2188,-0.8906,0.9688,26.3672,4.8828,9.7656,1.334,28.5384
-0.25,-0.7188,0.7969,27.3438,3.9062,8.7891,1.1019,28.986
-0.2188,-0.8125,0.8281,30.2734,1.9531,7.8125,1.1806,31.3262
-0.2344,-0.6875,0.8438,32.2266,4.8828,9.7656,1.1133,34.0259
-0.2344,-0.5312,0.75,30.2734,11.7188,12.6953,0.9485,34.8566
-0.2031,-0.4375,0.7031,26.3672,13.6719,14.6484,0.8527,33.1168
-0.2031,-0.3281,0.6406,29.2969,13.6719,15.625,0.7479,35.9078
-0.1875,-0.3438,0.7188,31.25,10.7422,15.625,0.8185,36.5527
-0.25,-0.4062,0.875,31.25,10.7422,14.6484,0.9966,36.146
-0.2812,-0.4062,0.9375,33.2031,9.7656,13.6719,1.0597,37.212
-0.3438,-0.4062,0.9844,33.2031,8.7891,12.6953,1.119,36.6178
-0.4375,-0.3438,1.1406,32.2266,7.8125,9.7656,1.2691,34.5681
-0.4844,-0.25,1.2031,29.2969,3.9062,8.7891,1.3208,30.8353
-0.5156,-0.1406,1.1562,24.4141,2.9297,6.8359,1.2738,25.5217
-0.5,-0.0469,1.1094,20.5078,0.0,5.8594,1.2177,21.3284
-0.5,0.0,1.1094,16.6016,-1.9531,4.8828,1.2168,17.4146
-0.4844,0.0625,1.0312,12.6953,-0.9766,4.8828,1.1411,13.637
-0.4688,0.0625,1.0,10.7422,-0.9766,3.9062,1.1062,11.472
-0.4375,0.0938,0.8906,9.7656,0.0,3.9062,0.9967,10.5179
-0.4219,0.0781,0.8594,6.8359,0.0,1.9531,0.9605,7.1095
-0.3438,0.0469,0.7812,4.8828,0.9766,1.9531,0.8548,5.3489
-0.3281,0.0625,0.7188,2.9297,0.9766,0.9766,0.7926,3.2389
-0.3438,0.0469,0.625,0.9766,1.9531,0.0,0.7148,2.1837
-0.3438,0.0156,0.7031,0.0,0.0,0.0,0.7828,0.0
-0.3594,0.1094,0.7969,-0.9766,0.0,0.0,0.881,0.9766
-0.3594,0.0156,0.7812,-5.8594,0.0,-0.9766,0.8601,5.9402
-0.3906,0.0,0.7969,-5.8594,0.0,-1.9531,0.8875,6.1763
-0.4062,0.0312,0.8906,-8.7891,-0.9766,-2.9297,0.9794,9.3158
-0.4062,0.0156,0.9062,-13.6719,-1.9531,-4.8828,0.9933,14.6484
-0.4062,-0.0312,0.9688,-15.625,-2.9297,-5.8594,1.0509,16.9427
-0.4219,-0.0781,1.0156,-18.5547,-2.9297,-6.8359,1.1025,19.9897
-0.4219,-0.125,1.0625,-20.5078,-3.9062,-7.8125,1.15,22.2905
-0.3594,-0.1719,1.7031,-24.4141,-2.9297,-8.7891,1.7491,26.1128
-0.4062,-0.25,1.0312,-22.4609,-4.8828,-8.7891,1.1362,24.6086
-0.3906,-0.2969,1.0625,-20.5078,-6.8359,-8.7891,1.1703,23.3356
-0.375,-0.2812,1.0469,-19.5312,-6.8359,-8.7891,1.147,22.4822
-0.3594,-0.2969,1.0156,-22.4609,-6.8359,-9.7656,1.1175,25.4282
-0.3125,-0.375,1.0469,-24.4141,-6.8359,-9.7656,1.1551,27.1688
-0.2656,-0.3906,1.0781,-28.3203,-6.8359,-9.7656,1.1771,30.7268
-0.2812,-0.4219,1.0,-34.1797,-5.8594,-9.7656,1.1212,36.0271
-0.3594,-0.4062,0.1406,-34.1797,-4.8828,-9.7656,0.5603,35.8812
-0.2812,-0.5625,0.8438,-33.2031,-5.8594,-9.7656,1.0523,35.102
-0.3125,-0.6562,0.8281,-34.1797,-5.8594,-11.7188,1.1019,36.6048
-0.2812,-0.75,0.9062,-34.1797,-7.8125,-14.6484,1.2095,37.9982
-0.2969,-0.7969,0.875,-35.1562,-9.7656,-17.5781,1.2202,40.5009
-0.2812,-0.875,0.9219,-33.2031,-13.6719,-21.4844,1.3018,41.8443
-0.1719,-0.9688,0.9531,-40.0391,-14.6484,-24.4141,1.3698,49.1299
-0.1094,-1.0312,1.0469,-48.8281,-12.6953,-20.5078,1.4736,54.4603
-0.0312,-0.7031,1.0781,-92.7734,-16.6016,-9.7656,1.2875,94.7517
0.0312,-0.9688,0.5312,-124.0234,-13.6719,-21.4844,1.1053,126.6109
0.25,-1.125,0.3594,-124.0234,-2.9297,-22.4609,1.2072,126.0749
-0.0156,-1.4531,-0.0781,-98.6328,35.1562,-44.9219,1.4553,113.9402
-0.1562,-1.2656,-0.4062,-33.2031,-7.8125,-26.3672,1.3384,43.1128
-0.2031,-0.9844,0.1094,-63.4766,-11.7188,-15.625,1.011,66.4134
-0.2031,-0.7188,0.2344,-45.8984,-5.8594,-12.6953,0.7828,47.9809
0.0469,-0.4062,-0.2031,-42.9688,3.9062,-21.4844,0.4566,48.1991
0.2812,-0.5,-0.4531,-66.4062,12.6953,-38.0859,0.731,77.5983
0.2656,-0.9219,-0.5312,-51.7578,0.9766,-41.0156,1.0966,66.0462
0.1875,-1.2969,-0.25,-54.6875,6.8359,-40.0391,1.334,68.1218
0.3281,-1.25,-0.3125,-61.5234,18.5547,-42.9688,1.3296,77.3028
0.2656,-1.2031,-0.4531,-44.9219,0.0,-43.9453,1.3128,62.8424
-0.0469,-0.7188,0.0,-49.8047,-10.7422,-41.0156,0.7203,65.4078
-0.0156,-0.1094,-0.0469,-72.2656,5.8594,-41.0156,0.12,83.3003
0.1094,0.4375,-0.3438,-77.1484,14.6484,-40.0391,0.567,88.1452
0.3594,0.8594,-0.6719,-83.0078,11.7188,-37.1094,1.1485,91.6773
0.5938,1.1406,-0.625,-69.3359,0.9766,-31.25,1.4298,76.0591
0.7344,0.8438,-0.2656,-65.4297,-11.7188,-24.4141,1.1497,70.8126
0.2188,0.8594,0.0,-40.0391,-29.2969,-19.5312,0.8868,53.3189
-0.0156,1.0938,0.0312,-46.875,-12.6953,-18.5547,1.0943,51.9876
0.0625,1.2344,-0.1875,-62.5,-10.7422,-18.5547,1.2501,66.0751
0.0,0.7188,-0.25,-70.3125,-8.7891,-24.4141,0.761,74.9476
-0.125,0.1562,-0.0469,-74.2188,-14.6484,-32.2266,0.2055,82.2287
-0.0625,0.2656,0.2344,-76.1719,-17.5781,-34.1797,0.3597,85.3194
-0.0312,0.5781,0.5781,-87.8906,-20.5078,-39.0625,0.8182,98.3423
0.0,0.9062,0.875,-84.9609,-19.5312,-41.0156,1.2597,96.3437
-0.5469,1.5156,0.8906,-51.7578,-16.6016,-41.9922,1.841,68.6864
-0.7188,1.9844,1.2031,-85.9375,9.7656,-42.9688,2.4294,96.5761
-0.0938,0.8906,0.7188,-119.1406,34.1797,-43.9453,1.1483,131.5064
-0.125,0.3906,-0.0156,-100.5859,-0.9766,-48.8281,0.4104,111.8153
-0.4844,0.0938,1.0,-103.5156,-4.8828,-35.1562,1.1151,109.4317
-0.4219,0.3281,0.9844,-53.7109,11.7188,-21.4844,1.1201,59.0235
-0.4688,0.3281,0.9062,-29.2969,19.5312,-15.625,1.0718,38.5216
-0.5938,0.3281,1.125,-16.6016,2.9297,-10.7422,1.3137,19.9897
-0.5469,0.4531,1.1875,-16.6016,1.9531,-5.8594,1.3837,17.7132
-0.5469,0.3906,1.0312,-18.5547,3.9062,-5.8594,1.2309,19.8461
-0.4844,0.2969,0.9375,-25.3906,0.0,-6.8359,1.0962,26.2948
-0.4375,0.2969,0.9844,-26.3672,-3.9062,-7.8125,1.1174,27.7763
-0.4375,0.2188,1.0469,-30.2734,-1.9531,-8.7891,1.1555,31.5839
-0.4219,0.1406,1.125,-30.2734,-0.9766,-8.7891,1.2097,31.5386
-0.4688,0.0938,1.125,-27.3438,0.0,-8.7891,1.2224,28.7216
-0.6094,0.0625,1.1562,-26.3672,-1.9531,-7.8125,1.3085,27.5695
-0.6719,0.0312,1.25,-23.4375,-1.9531,-7.8125,1.4195,24.7824
-0.7188,-0.0312,1.2188,-21.4844,0.0,-6.8359,1.4152,22.5457
-0.4844,-0.0469,1.1406,-23.4375,1.9531,-6.8359,1.2401,24.4921
-0.3906,0.4062,0.9062,-23.4375,1.9531,-7.8125,1.0672,24.7824
-0.4844,-0.3125,1.0312,-25.3906,2.9297,-8.7891,1.1814,27.028
-0.4844,-0.3281,0.8906,-33.2031,3.9062,-10.7422,1.0656,35.1155
-0.5469,-0.4062,0.9219,-39.0625,3.9062,-12.6953,1.1463,41.259
-0.5781,-0.1094,0.9844,-42.9688,2.9297,-14.6484,1.1468,45.4915
-0.4688,-0.3906,0.9375,-41.0156,0.0,-17.5781,1.1186,44.6237
-0.4688,-0.5625,0.9688,-36.1328,-3.9062,-18.5547,1.2143,40.8058
-0.5781,-0.7188,0.9375,-32.2266,-5.8594,-21.4844,1.3152,39.1722
-0.5469,-0.6719,1.125,-31.25,-8.7891,-25.3906,1.4199,41.2128
-0.4375,-0.4844,1.2188,-32.2266,-12.6953,-30.2734,1.3825,46.0022
-0.375,-0.4062,1.25,-35.1562,-15.625,-31.25,1.3668,49.5648
-0.2031,-0.7344,1.4062,-67.3828,-25.3906,-35.1562,1.5994,80.1317
-0.1562,-0.4375,0.8906,-110.3516,-25.3906,-38.0859,1.0045,119.4684
-0.0781,-0.5781,0.4844,-124.0234,-27.3438,-48.8281,0.7583,136.065
-0.0156,-0.7656,0.3594,-124.0234,-23.4375,-48.8281,0.8459,135.3341
0.1562,-0.9219,-0.125,-110.3516,30.2734,-20.5078,0.9433,116.252
-0.0625,-0.1875,-0.8594,-55.6641,81.0547,-9.7656,0.8818,98.8115
0.7812,0.0156,-1.2812,-32.2266,33.2031,-17.5781,1.5007,49.4974
0.5469,-0.375,-0.8906,-12.6953,-11.7188,-2.9297,1.1104,17.5238
0.2656,-0.0469,-0.5938,2.9297,-11.7188,4.8828,0.6521,13.029
0.2812,-0.0781,-0.5469,12.6953,0.0,5.8594,0.6199,13.9822
0.2188,-0.1406,-0.4375,17.5781,0.9766,8.7891,0.509,19.6772
0.2656,-0.2969,-0.3594,23.4375,2.9297,9.7656,0.5365,25.5591
0.2344,-0.375,-0.3125,21.4844,6.8359,4.8828,0.5415,23.0684
0.1562,-0.5469,-0.3281,14.6484,3.9062,3.9062,0.6566,15.6555
0.0625,-0.9219,-0.2969,17.5781,-0.9766,7.8125,0.9705,19.2608
0.0156,-1.4062,-0.2812,18.5547,-10.7422,11.7188,1.4342,24.4336
0.1406,-1.0469,0.0,28.3203,-23.4375,15.625,1.0563,39.9437
0.0156,-1.0781,0.0469,51.7578,-7.8125,21.4844,1.0793,56.5817
-0.0469,-1.0625,0.0,50.7812,0.0,23.4375,1.0635,55.929
-0.1094,-1.0781,0.0312,48.8281,2.9297,19.5312,1.0841,52.671
-0.0781,-1.1094,0.1875,56.6406,0.0,13.6719,1.1278,58.2673
-0.0312,-0.9531,0.2656,65.4297,0.0,10.7422,0.9899,66.3056
0.0,-0.8594,0.3281,62.5,1.9531,12.6953,0.9199,63.8062
-0.0156,-0.8125,0.5,66.4062,-0.9766,14.6484,0.9541,68.0097
0.0,-0.625,0.5625,61.5234,-1.9531,14.6484,0.8409,63.2734
-0.0469,-0.6875,0.6562,44.9219,0.9766,12.6953,0.9516,46.6915
-0.1094,-0.5781,0.6875,38.0859,3.9062,12.6953,0.9049,40.3357
-0.1719,-0.5469,0.7812,34.1797,5.8594,12.6953,0.969,36.929
-0.2031,-0.5469,0.7656,27.3438,8.7891,12.6953,0.9626,31.4022
-0.25,-0.5469,0.8594,26.3672,9.7656,12.6953,1.0489,30.8507
-0.2812,-0.5469,0.875,25.3906,10.7422,11.7188,1.0695,29.9568
-0.2969,-0.4375,0.8281,28.3203,10.7422,11.7188,0.9825,32.4771
-0.2812,-0.375,0.8125,30.2734,12.6953,12.6953,0.938,35.1969
-0.3438,-0.2969,0.8125,29.2969,15.625,13.6719,0.9308,35.9078
-0.375,-0.25,0.8438,31.25,14.6484,14.6484,0.9566,37.4929
-0.4062,-0.2344,0.9844,32.2266,11.7188,13.6719,1.0904,36.9161
-0.4062,-0.2188,1.0,29.2969,10.7422,13.6719,1.1013,34.0679
-0.4531,-0.1875,1.0312,29.2969,9.7656,12.6953,1.1419,33.3893
-0.5156,-0.125,1.1562,28.3203,7.8125,11.7188,1.2722,31.6292
-0.5781,-0.0781,1.2656,25.3906,5.8594,10.7422,1.3936,28.1853
-0.5938,-0.0625,1.1406,23.4375,5.8594,8.7891,1.2874,25.7079
-0.5625,0.0,1.1562,23.4375,3.9062,8.7891,1.2858,25.3342
-0.5625,0.0469,1.1406,26.3672,1.9531,8.7891,1.2726,27.862
-0.5781,0.1094,1.1406,26.3672,1.9531,8.7891,1.2834,27.862
-0.5938,0.2188,1.1719,24.4141,2.9297,7.8125,1.3318,25.8005
-0.6562,0.1562,1.2812,26.3672,2.9297,7.8125,1.448,27.6559
-0.6719,0.25,1.0,40.0391,6.8359,10.7422,1.2304,42.0149
-0.5938,0.4375,1.25,59.5703,8.7891,23.4375,1.4514,64.6157
-0.5469,0.4062,0.875,68.3594,10.7422,28.3203,1.1089,74.7692
-0.5469,0.3594,0.9688,64.4531,6.8359,36.1328,1.1691,74.2059
-0.6875,0.3438,1.0781,83.0078,5.8594,49.8047,1.3241,96.9801
-0.6719,0.8594,1.0781,110.3516,0.0,62.5,1.5337,126.8216
-0.6094,1.0781,0.875,119.1406,16.6016,63.4766,1.5163,136.0124
-0.3125,1.4531,0.4375,83.0078,41.9922,54.6875,1.5494,107.9091
-0.4219,1.1562,-0.0312,47.8516,29.2969,42.9688,1.2312,70.671
-0.2031,1.0625,-0.1094,63.4766,11.7188,51.7578,1.0873,82.7374
0.0625,0.7188,0.125,74.2188,-5.8594,51.7578,0.7322,90.6732
-0.4062,0.7812,0.0938,56.6406,-2.9297,35.1562,0.8855,66.7286
-0.0781,0.875,-0.0312,46.875,9.7656,28.3203,0.879,55.6298
0.0,0.8438,0.0,40.0391,8.7891,27.3438,0.8438,49.2753
-0.0625,0.8125,0.0781,41.9922,7.8125,28.3203,0.8186,51.2486
0.0312,0.875,-0.0625,46.875,6.8359,34.1797,0.8778,58.4144
0.125,0.9531,-0.25,44.9219,0.0,39.0625,0.9933,59.5303
0.2031,1.1406,-0.3594,46.875,0.0,40.0391,1.213,61.6473
0.4688,1.125,-0.125,66.4062,-0.9766,50.7812,1.2251,83.6031
0.2812,0.9688,0.0938,98.6328,-15.625,51.7578,1.0131,112.4786
-0.0156,0.6719,0.2031,120.1172,-31.25,58.5938,0.7021,137.2513
-0.0469,0.2969,0.1719,-124.0234,-37.1094,55.6641,0.3462,140.9163
-0.1875,-0.0469,0.0469,113.2812,-48.8281,41.9922,0.1989,130.308
-0.2969,-0.4219,0.0625,89.8438,-41.9922,12.6953,0.5196,99.9821
-0.1719,-0.8281,0.3125,66.4062,-14.6484,-4.8828,0.9017,68.1778
0.0781,-1.2812,0.4531,31.25,24.4141,8.7891,1.3613,40.6184
0.0,-1.5469,0.3906,8.7891,44.9219,9.7656,1.5954,46.8037
-0.2969,-1.4844,0.5312,61.5234,-6.8359,33.2031,1.6043,70.2447
-0.3438,-2.0,0.4844,110.3516,-11.7188,31.25,2.0863,115.2882
0.25,-2.0,0.1719,109.375,2.9297,1.9531,2.0229,109.4317
0.8438,-0.1875,-0.25,-124.0234,52.7344,33.2031,0.8998,138.799
-0.8125,-0.625,1.4844,-124.0234,15.625,36.1328,1.8039,130.1212
0.1094,-1.1094,1.0156,51.7578,1.9531,5.8594,1.508,52.125
-0.125,-1.1094,0.9219,44.9219,9.7656,12.6953,1.4478,47.6919
-0.25,-1.125,1.2188,41.9922,9.7656,15.625,1.6773,45.8569
-0.3438,-1.0,1.0312,29.2969,7.8125,12.6953,1.477,32.8712
-0.2656,-0.8438,0.9062,26.3672,5.8594,10.7422,1.2664,29.0681
-0.2188,-0.875,0.875,29.2969,0.9766,8.7891,1.2566,30.6024
-0.1875,-0.7812,0.9531,34.1797,0.9766,8.7891,1.2466,35.3051
-0.1875,-0.6562,0.9219,35.1562,6.8359,10.7422,1.147,37.391
-0.2031,-0.4531,0.7344,30.2734,10.7422,12.6953,0.8865,34.5405
-0.125,-0.4062,0.7188,27.3438,11.7188,13.6719,0.835,32.7403
