ax_s,ay_s,az_s,gx_s,gy_s,gz_s,A_s,G_s
-0.4688,-0.2812,0.9531,10.7422,4.8828,5.8594,1.0988,13.1745
-0.4688,-0.3594,0.9219,11.7188,4.8828,7.8125,1.0949,14.9066
-0.6719,-0.4062,0.9844,14.6484,5.8594,12.6953,1.2591,20.2504
-0.5938,-0.4375,0.8594,17.5781,9.7656,15.625,1.1325,25.4656
-0.7031,-0.3594,1.0156,22.4609,17.5781,22.4609,1.2865,36.304
-0.9531,-0.2344,1.0938,27.3438,20.5078,26.3672,1.4696,43.168
-1.3281,-0.3281,0.875,39.0625,27.3438,32.2266,1.6239,57.5509
-1.0938,-0.4844,1.0312,47.8516,39.0625,32.2266,1.5794,69.6721
-0.2812,-0.5,1.0938,36.1328,36.1328,38.0859,1.2351,63.7315
-0.9219,-0.75,0.5781,26.3672,30.2734,41.9922,1.3216,58.0952
-0.9062,-0.3438,0.5156,7.8125,38.0859,30.2734,1.0979,49.2753
-1.125,-0.5781,0.5938,6.8359,31.25,39.0625,1.3973,50.4893
-0.6406,-0.2188,0.5938,4.8828,20.5078,28.3203,0.9004,35.3051
-0.4688,-0.0938,0.8594,15.625,13.6719,26.3672,0.9834,33.5602
-0.5938,0.2031,0.7188,0.0,17.5781,27.3438,0.9541,32.5065
-0.5625,0.375,0.7656,5.8594,17.5781,35.1562,1.0214,39.7402
-0.5312,0.3594,0.6875,-4.8828,7.8125,29.2969,0.9402,30.7113
-0.2812,0.4844,0.6562,-10.7422,-7.8125,29.2969,0.8628,32.1673
-0.2031,0.2969,0.5469,-15.625,-4.8828,26.3672,0.6546,31.0356
0.0,0.3594,0.5156,-4.8828,3.9062,30.2734,0.6285,30.9125
0.1875,0.5938,0.5156,2.9297,1.9531,29.2969,0.8084,29.5077
-0.0469,0.6094,0.4531,-2.9297,0.0,23.4375,0.7608,23.6199
-0.4844,1.0156,0.2969,-1.9531,0.0,29.2969,1.1637,29.3619
-0.6719,1.4844,0.3906,-1.9531,-2.9297,27.3438,1.6755,27.5695
-0.7969,1.3906,0.4375,0.9766,0.0,32.2266,1.6614,32.2414
-0.7969,1.1719,0.2812,6.8359,9.7656,36.1328,1.4448,38.0484
-0.625,0.875,0.2031,6.8359,15.625,40.0391,1.0943,43.5201
-0.375,0.7344,0.25,4.8828,13.6719,41.0156,0.8616,43.5091
-0.2188,0.75,0.2812,6.8359,12.6953,40.0391,0.8303,42.5562
-0.0781,0.7031,0.3281,11.7188,11.7188,37.1094,0.7798,40.6419
-0.0469,0.625,0.375,10.7422,5.8594,33.2031,0.7304,35.3861
-0.0156,0.5938,0.3906,3.9062,7.8125,32.2266,0.7109,33.3893
0.0156,0.6094,0.4219,1.9531,6.8359,34.1797,0.7413,34.9113
0.0312,0.75,0.5,5.8594,6.8359,34.1797,0.9019,35.3456
0.1562,1.2188,0.7812,11.7188,9.7656,30.2734,1.4561,33.8995
0.2188,1.9844,1.2344,20.5078,0.9766,12.6953,2.3472,24.1391
0.1719,1.7188,0.7031,-1.9531,6.8359,0.9766,1.8649,7.1762
0.5156,0.7188,0.25,-14.6484,-8.7891,15.625,0.9192,23.1509
0.7969,0.5781,0.1719,-14.6484,-20.5078,11.7188,0.9994,27.7935
1.0156,0.9219,0.5,3.9062,-15.625,12.6953,1.4599,20.5078
0.8125,0.5938,0.5,16.6016,-9.7656,13.6719,1.1237,23.6199
0.4531,0.375,0.5156,15.625,2.9297,16.6016,0.7822,22.9856
0.1094,0.4844,0.7031,10.7422,14.6484,14.6484,0.8608,23.3356
-0.0938,0.7031,0.75,8.7891,17.5781,13.6719,1.0323,23.9407
0.0156,0.7656,0.4688,3.9062,11.7188,10.7422,0.8979,16.3702
0.2188,0.7031,0.2188,2.9297,0.0,9.7656,0.7682,10.1956
0.3125,0.75,0.0781,9.7656,-13.6719,8.7891,0.8162,18.9614
0.4375,0.875,0.0781,11.7188,-15.625,6.8359,0.9814,20.693
0.5625,0.9219,0.125,-8.7891,-17.5781,0.9766,1.0871,19.6772
0.5156,0.7656,0.2812,-18.5547,-24.4141,-0.9766,0.965,30.6802
0.4531,0.6719,0.4062,-19.5312,-39.0625,-2.9297,0.9065,43.7714
0.4844,0.8438,0.4688,-10.7422,-29.2969,-7.8125,1.0799,32.1673
0.5312,1.0,0.4688,-5.8594,-23.4375,-7.8125,1.2255,25.3906
0.4375,1.0312,0.4219,-14.6484,-27.3438,-7.8125,1.197,31.9889
0.3906,0.8281,0.3594,-16.6016,-20.5078,-10.7422,0.9836,28.4882
0.4062,0.6875,0.375,-11.7188,-18.5547,-14.6484,0.8822,26.3853
0.5469,0.75,0.4531,0.0,-19.5312,-15.625,1.0329,25.0122
0.6094,0.875,0.5312,5.8594,-17.5781,-9.7656,1.1913,20.9449
0.4844,0.9219,0.4375,5.8594,-8.7891,-3.9062,1.1295,11.2623
0.3594,0.9219,0.3594,0.9766,-8.7891,-1.9531,1.0527,9.0563
0.25,0.8594,0.3906,1.9531,-17.5781,-3.9062,0.9765,18.1125
0.1875,0.7344,0.4375,6.8359,-23.4375,-7.8125,0.8751,25.6336
0.2656,0.7969,0.5,2.9297,-25.3906,-10.7422,0.9775,27.7247
0.3281,0.8438,0.5156,-0.9766,-19.5312,-9.7656,1.0418,21.8584
0.3281,0.8906,0.4219,-0.9766,-9.7656,-6.8359,1.0387,11.9604
0.25,0.8906,0.3281,0.0,-5.8594,-5.8594,0.9815,8.2864
0.1719,0.9062,0.3125,0.9766,-9.7656,-5.8594,0.9739,11.4304
0.1719,0.8906,0.3438,3.9062,-14.6484,-6.8359,0.97,16.6303
ax_s,ay_s,az_s,gx_s,gy_s,gz_s,A_s,G_s
0.1875,0.8281,0.3906,7.8125,-15.625,-7.8125,0.9346,19.1366
0.1875,0.8125,0.4062,11.7188,-12.6953,-7.8125,0.9276,18.9614
0.1562,0.8281,0.4844,14.6484,-7.8125,-7.8125,0.972,18.3479
1.1094,-0.5156,-0.375,26.3672,74.2188,38.0859,1.2795,87.4882
0.8594,-0.4062,-0.3125,3.9062,56.6406,21.4844,1.0006,60.7042
1.3125,-0.2344,-0.0469,5.8594,68.3594,21.4844,1.3341,71.8952
1.3906,-0.2188,-0.3125,-2.9297,63.4766,13.6719,1.442,64.9983
1.4219,-0.3125,-0.2656,-8.7891,79.1016,20.5078,1.4798,82.188
0.9375,-0.2188,0.0,-6.8359,87.8906,21.4844,0.9627,90.7363
1.2344,-0.3906,0.4844,-1.9531,78.125,15.625,1.3823,79.6961
1.2188,-0.4062,0.5625,0.9766,67.3828,15.625,1.4024,69.1776
0.9844,-0.375,0.5781,0.9766,40.0391,10.7422,1.2016,41.4666
1.0156,-0.3125,0.375,0.0,24.4141,6.8359,1.1268,25.353
0.9688,-0.2031,0.3906,-1.9531,25.3906,7.8125,1.0641,26.6371
0.9375,-0.2656,0.4531,-3.9062,20.5078,8.7891,1.0746,22.6512
0.8906,-0.3281,0.4375,-2.9297,15.625,7.8125,1.0451,17.7132
0.875,-0.3906,0.4531,-5.8594,11.7188,8.7891,1.06,15.7769
0.7031,-0.3438,0.4062,-5.8594,11.7188,8.7891,0.8818,15.7769
0.8125,-0.4531,0.3594,-5.8594,9.7656,7.8125,0.9973,13.8107
0.8281,-0.4375,0.4531,-1.9531,7.8125,5.8594,1.0404,9.959
0.875,-0.4375,0.3125,-1.9531,5.8594,5.8594,1.027,8.5135
0.8281,-0.4219,0.4375,0.9766,6.8359,5.8594,1.0272,9.0563
0.7656,-0.4375,0.3594,0.0,7.8125,5.8594,0.9522,9.7656
0.75,-0.4375,0.4375,0.9766,7.8125,5.8594,0.9723,9.8143
0.7812,-0.4844,0.5312,0.9766,3.9062,3.9062,1.0617,5.6099
0.8438,-0.5,0.5625,0.9766,1.9531,2.9297,1.1306,3.654
0.8438,-0.5312,0.6406,0.9766,1.9531,1.9531,1.1851,2.9297
0.8281,-0.5156,0.5781,0.0,0.0,0.9766,1.134,0.9766
0.7969,-0.5312,0.5781,0.0,0.0,0.9766,1.1187,0.9766
0.7969,-0.4844,0.5469,0.0,-1.9531,0.0,1.0811,1.9531
0.7969,-0.4844,0.5312,0.9766,-3.9062,-1.9531,1.0732,4.4752
0.7969,-0.4844,0.5156,0.9766,-6.8359,-3.9062,1.0656,7.9336
0.7656,-0.4688,0.5,1.9531,-8.7891,-5.8594,1.0276,10.7422
0.7812,-0.4688,0.4688,1.9531,-11.7188,-7.8125,1.0246,14.219
0.8281,-0.4688,0.5,2.9297,-14.6484,-9.7656,1.075,17.8473
0.8906,-0.4531,0.4688,0.9766,-17.5781,-11.7188,1.1037,21.1488
0.8906,-0.4375,0.375,1.9531,-19.5312,-13.6719,1.0608,23.9208
0.9531,-0.4844,0.5,3.9062,-19.5312,-15.625,1.1803,25.3154
1.1094,-0.4688,0.5312,2.9297,-26.3672,-19.5312,1.3163,32.9436
1.1406,-0.4062,0.5469,2.9297,-34.1797,-22.4609,1.3286,41.004
0.9844,-0.2188,0.8438,-2.9297,-53.7109,-18.5547,1.3148,56.901
0.8906,-0.2656,0.5781,-22.4609,124.0234,-23.4375,1.0945,128.2015
1.4844,-0.2969,0.375,-27.3438,124.0234,-24.4141,1.5595,129.3273
1.9844,-0.5312,-0.3438,-56.6406,-100.5859,-54.6875,2.0828,127.7357
1.7656,-0.3125,-0.6875,2.9297,-7.8125,-33.2031,1.9204,34.2354
1.4531,-0.2031,-0.1875,-11.7188,-61.5234,-28.3203,1.4792,68.735
1.3125,-0.1406,0.2031,-50.7812,-109.375,-28.3203,1.3355,123.8696
0.9844,-0.375,0.2969,-32.2266,-88.8672,-26.3672,1.0944,98.1385
0.8906,-0.2031,0.2031,4.8828,-51.7578,-30.2734,0.9358,60.1597
0.6719,-0.0156,0.0,-9.7656,-38.0859,-29.2969,0.6721,49.0328
0.2188,-0.2344,-0.1719,-30.2734,-47.8516,-30.2734,0.3638,64.2085
0.0625,-0.0156,-0.0938,-18.5547,-55.6641,-34.1797,0.1138,67.9045
-0.2812,-0.0312,0.1562,-26.3672,-75.1953,-37.1094,0.3233,87.9015
-0.6875,0.5312,-0.3438,-49.8047,-69.3359,-31.25,0.9344,90.9095
-1.1875,1.2656,-0.8906,-45.8984,-84.9609,-26.3672,1.9507,100.1012
-1.2188,1.3125,-0.6719,-16.6016,-68.3594,-21.4844,1.913,73.554
-1.0312,0.9375,-0.5469,0.0,-47.8516,-17.5781,1.4971,50.9781
-0.7188,0.4531,-0.4375,0.0,-50.7812,-14.6484,0.9557,52.8518
-0.4531,0.2344,-0.3281,-3.9062,-56.6406,-19.5312,0.6066,60.0407
-0.375,0.1094,-0.1875,-3.9062,-52.7344,-23.4375,0.4333,57.8402
-0.2812,0.1562,-0.0469,0.0,-59.5703,-26.3672,0.3251,65.1448
-0.1875,0.1562,0.0156,7.8125,-71.2891,-31.25,0.2446,78.2287
-0.2656,0.0,0.1719,8.7891,-73.2422,-32.2266,0.3164,80.4998
-0.4531,-0.0469,0.4062,0.9766,-69.3359,-25.3906,0.6104,73.8452
-0.625,-0.0625,0.7344,1.9531,-83.9844,-22.4609,0.9664,86.9579
-0.8438,-0.0469,1.2812,0.0,-102.5391,-34.1797,1.5348,108.0857
-1.4688,0.0781,1.4844,-18.5547,124.0234,-35.1562,2.0897,130.2384
-1.2031,0.1094,1.4219,-48.8281,124.0234,-37.1094,1.8658,138.3586
0.6406,-0.1719,1.0781,-98.6328,-24.4141,-44.9219,1.2658,111.0966
-1.125,0.0625,0.7031,-6.8359,-15.625,-10.7422,1.3281,20.156
-0.6094,-0.0156,0.7031,-12.6953,-68.3594,-26.3672,0.9306,74.36
-0.4219,-0.3281,0.7812,-14.6484,-40.0391,-27.3438,0.9466,50.6496
-0.3281,-0.5469,1.0781,-13.6719,-23.4375,-18.5547,1.2526,32.8712
-0.5312,-0.5312,1.6562,-1.9531,-17.5781,-9.7656,1.8187,20.2033
-0.6562,-0.3906,1.4844,-6.8359,-15.625,-7.8125,1.6693,18.7592
-0.5469,-0.3906,1.1406,-10.7422,-18.5547,-7.8125,1.3239,22.819
-0.4688,-0.4062,1.2188,-1.9531,-17.5781,-6.8359,1.3675,18.9614
-0.4062,-0.3594,1.1406,-0.9766,-17.5781,-4.8828,1.263,18.2698
-0.25,-0.4219,1.0469,-6.8359,-20.5078,-5.8594,1.156,22.3972
-0.1719,-0.3438,0.9219,-8.7891,-21.4844,-6.8359,0.9988,24.1983
-0.1406,-0.2031,0.9219,-4.8828,-22.4609,-6.8359,0.9544,23.9805
-0.125,-0.3594,1.0156,-2.9297,-26.3672,-7.8125,1.0846,27.6559
0.0,-0.4375,1.0156,-0.9766,-29.2969,-7.8125,1.1058,30.3364
0.0625,-0.4375,1.0312,1.9531,-31.25,-7.8125,1.122,32.2709
0.0156,-0.4062,1.0781,4.8828,-34.1797,-8.7891,1.1522,35.6278
0.0312,-0.4688,1.1719,3.9062,-35.1562,-9.7656,1.2625,36.6959
0.0469,-0.4531,1.2656,5.8594,-35.1562,-10.7422,1.3451,37.2248
0.2031,-0.3906,1.1719,7.8125,-37.1094,-11.7188,1.2519,39.6922
0.3438,-0.375,1.1562,9.7656,-36.1328,-12.6953,1.2632,39.5236
0.4219,-0.3906,1.1719,7.8125,-32.2266,-12.6953,1.3053,35.5071
0.7344,-0.2969,1.9844,5.8594,-32.2266,-12.6953,2.1366,35.1291
0.375,-0.3438,1.1719,0.0,-37.1094,-10.7422,1.2775,38.6329
0.3281,-0.2656,1.2656,2.9297,-47.8516,-11.7188,1.3342,49.3527
1.0625,-0.2656,1.5312,7.8125,-58.5938,-4.8828,1.8826,59.3136
-0.2344,-0.2812,1.6406,4.8828,-90.8203,-13.6719,1.681,91.9733
0.4062,-0.2969,0.7656,0.0,-114.2578,-21.4844,0.9162,116.2602
0.625,-0.2969,0.7344,15.625,-123.0469,-33.2031,1.009,128.4022
1.1562,-0.2031,0.7656,2.9297,124.0234,-41.0156,1.4016,130.6625
1.3594,0.0156,0.4375,-9.7656,-120.1172,-39.0625,1.4281,126.6862
1.1875,-0.1562,0.4219,-5.8594,-99.6094,-30.2734,1.2699,104.2729
0.9062,-0.2031,0.0625,-11.7188,-103.5156,-32.2266,0.9308,109.0475
0.7812,-0.0781,-0.3906,-14.6484,-103.5156,-33.2031,0.877,109.6928
0.8281,0.0,-0.6094,-21.4844,-93.75,-30.2734,1.0282,100.8321
0.6406,0.1094,-0.5625,-22.4609,-79.1016,-28.3203,0.8595,86.9689
0.375,0.0781,-0.4531,-23.4375,-67.3828,-25.3906,0.5933,75.7261
0.0,0.0625,-0.5781,-19.5312,-50.7812,-25.3906,0.5815,60.0407
-0.2031,0.25,-0.6562,-16.6016,-48.8281,-27.3438,0.731,58.3736
-0.3281,0.3281,-0.5938,-14.6484,-46.875,-24.4141,0.7536,54.8442
-0.5156,0.4219,-0.625,-7.8125,-38.0859,-18.5547,0.9135,43.0796
-0.7812,0.5156,-0.4375,-9.7656,-33.2031,-11.7188,1.0333,36.5396
-1.0469,0.6719,-0.4531,-13.6719,-30.2734,-6.8359,1.3239,33.9136
-0.9844,0.7656,-0.6094,-6.8359,-19.5312,-0.9766,1.388,20.716
-0.6562,0.6719,-0.7344,3.9062,-4.8828,2.9297,1.1922,6.9053
-0.3125,0.5,-0.5781,9.7656,3.9062,5.8594,0.8258,12.0399
-0.2188,0.4219,-0.5625,4.8828,4.8828,6.8359,0.7364,9.7167
-0.2656,0.4062,-0.6719,0.9766,0.0,4.8828,0.8289,4.9795
-0.2031,0.5,-0.7812,1.9531,1.9531,5.8594,0.9495,6.4778
-0.2812,0.6562,-0.7812,8.7891,8.7891,7.8125,1.0584,14.681
-0.4375,0.7812,-0.75,9.7656,13.6719,8.7891,1.168,18.9614
-0.5625,0.7969,-0.6875,8.7891,21.4844,11.7188,1.1933,26.003
-0.5781,0.7344,-0.6406,9.7656,31.25,16.6016,1.1331,36.7089
-0.4219,0.625,-0.625,10.7422,41.0156,21.4844,0.9794,47.5316
-0.2031,0.4844,-0.6094,12.6953,52.7344,24.4141,0.8045,59.4822
-0.0312,0.3438,-0.5469,13.6719,60.5469,25.3906,0.6467,67.0636
0.3125,0.2344,-0.5312,10.7422,64.4531,26.3672,0.6594,70.4615
0.5938,0.1719,-0.5625,9.7656,57.6172,28.3203,0.8358,64.9396
0.7188,0.125,-0.5156,10.7422,53.7109,20.5078,0.8934,58.4879
0.7812,0.0938,-0.4219,2.9297,53.7109,28.3203,0.8928,60.7905
0.7031,0.0781,-0.2188,-3.9062,56.6406,28.3203,0.7405,63.4465
0.6719,-0.0312,-0.0625,-2.9297,62.5,31.25,0.6755,69.9385
0.8125,-0.2812,-0.125,-15.625,51.7578,32.2266,0.8688,62.9409
1.2969,-0.5469,-0.125,-21.4844,32.2266,40.0391,1.413,55.7069
1.9219,-1.0156,0.1406,47.8516,57.6172,36.1328,2.1783,83.157
1.9062,-0.3281,0.4688,-3.9062,109.375,9.7656,1.9903,109.8796
0.7812,0.4531,0.2344,11.7188,64.4531,11.7188,0.9331,66.5497
1.125,0.0,0.2031,10.7422,66.4062,22.4609,1.1432,70.9202
1.0625,-0.0312,0.3281,19.5312,66.4062,24.4141,1.1125,73.3983
0.9375,-0.1406,0.625,19.5312,74.2188,36.1328,1.1355,84.8261
0.5781,-0.4062,0.7656,10.7422,61.5234,41.9922,1.0418,75.2587
0.5469,-0.4219,0.7188,10.7422,32.2266,23.4375,0.9968,41.2706
0.6562,-0.4062,0.8906,8.7891,27.3438,13.6719,1.1785,31.8096
0.6719,-0.3281,0.7344,4.8828,18.5547,9.7656,1.048,21.5287
0.625,-0.2969,0.75,6.8359,21.4844,8.7891,1.0204,24.1983
0.625,-0.2812,0.875,0.0,22.4609,6.8359,1.1115,23.4782
0.5625,-0.2031,0.75,-7.8125,19.5312,8.7891,0.9593,22.7981
0.5625,-0.2344,0.6719,-8.7891,20.5078,8.7891,0.9071,23.9805
0.5156,-0.2656,0.7188,-8.7891,24.4141,9.7656,0.9236,27.7247
0.4375,-0.3594,0.8281,-7.8125,24.4141,10.7422,1.0032,27.7935
0.3906,-0.4219,0.8281,-6.8359,22.4609,9.7656,1.0081,25.4282
0.3438,-0.375,0.875,-4.8828,22.4609,9.7656,1.0121,24.974
0.3281,-0.3906,0.8594,-9.7656,22.4609,10.7422,0.9994,26.7443
0.2812,-0.4375,0.8594,-9.7656,27.3438,13.6719,1.0045,32.0931
0.2344,-0.5,0.9688,-5.8594,33.2031,15.625,1.1151,37.1607
0.2344,-0.5469,1.0,-3.9062,36.1328,15.625,1.1636,39.5598
0.1719,-0.5312,1.0938,-2.9297,37.1094,15.625,1.228,40.3711
0.0938,-0.5312,1.0781,-1.9531,38.0859,14.6484,1.2056,40.8525
0.0,-0.5312,1.0469,0.9766,37.1094,13.6719,1.174,39.5598
-0.0625,-0.4844,1.0781,3.9062,33.2031,11.7188,1.1836,35.4265
-0.0781,-0.625,1.2031,0.9766,27.3438,9.7656,1.358,29.0517
-0.1719,-0.5781,1.1562,1.9531,26.3672,7.8125,1.3041,27.5695
-0.2031,-0.5312,1.0469,2.9297,24.4141,8.7891,1.1914,26.1128
-0.25,-0.5,0.9531,4.8828,27.3438,9.7656,1.105,29.443
-0.3281,-0.5625,1.1094,2.9297,31.25,10.7422,1.2864,33.1744
-0.4062,-0.5312,1.1875,0.0,39.0625,13.6719,1.3629,41.386
-0.4375,-0.5781,1.2188,0.9766,56.6406,18.5547,1.4181,59.6103
-0.2812,-0.4375,0.9062,7.8125,91.7969,34.1797,1.0449,98.2647
-0.3906,-0.5781,0.7969,3.9062,98.6328,50.7812,1.0592,111.0064
-0.4688,-0.125,0.5312,10.7422,96.6797,71.2891,0.7194,120.6005
-0.8281,-0.1406,0.3438,10.7422,111.3281,66.4062,0.9076,130.0736
-1.625,0.25,0.0625,0.0,97.6562,64.4531,1.6453,117.0083
-1.2969,0.1094,-0.375,2.9297,35.1562,31.25,1.3544,47.1286
-1.2188,0.0156,-0.0312,25.3906,43.9453,35.1562,1.2193,61.7401
-1.2656,0.0,0.3438,26.3672,60.5469,31.25,1.3115,73.0597
-0.7969,-0.0781,0.3125,10.7422,46.875,26.3672,0.8595,54.8442
-0.5781,-0.3125,0.0469,3.9062,38.0859,21.4844,0.6588,43.9019
-0.4375,-0.0938,0.0156,-1.9531,37.1094,22.4609,0.4477,43.4214
-0.625,0.0469,-0.2344,0.0,42.9688,27.3438,0.6691,50.9313
-0.7344,0.3594,-0.4375,12.6953,32.2266,24.4141,0.9273,42.3765
-1.1562,0.4688,-0.2969,22.4609,20.5078,12.6953,1.2825,32.9581
-1.2188,0.4688,0.0781,10.7422,39.0625,14.6484,1.3081,43.0796
-1.0469,0.3125,-0.0625,-5.8594,50.7812,21.4844,1.0943,55.4495
-0.8594,0.4688,-0.2812,-4.8828,52.7344,31.25,1.0185,61.4924
-0.6875,0.4688,-0.3906,10.7422,52.7344,38.0859,0.9192,65.9306
-0.5938,0.3281,-0.4062,26.3672,58.5938,40.0391,0.7907,75.7072
-0.4688,0.2969,-0.375,29.2969,64.4531,37.1094,0.6697,79.9351
-0.4531,0.2656,-0.2812,26.3672,61.5234,32.2266,0.5958,74.2894
-0.2656,0.3125,-0.3438,32.2266,75.1953,28.3203,0.5351,86.5732
0.1875,0.1719,-0.5469,43.9453,85.9375,24.4141,0.6031,99.5615
0.4375,0.0312,-0.5,42.9688,88.8672,13.6719,0.6651,99.6524
0.6406,-0.0469,-0.3281,35.1562,80.0781,12.6953,0.7213,88.3722
0.7656,-0.0625,-0.2812,22.4609,62.5,19.5312,0.818,69.2258
0.7656,-0.0781,-0.2344,10.7422,52.7344,17.5781,0.8045,56.6154
1.2344,-0.5,-0.2656,-10.7422,42.9688,0.0,1.358,44.2912
1.6562,-0.7031,0.0312,-2.9297,78.125,2.9297,1.7996,78.2348
1.5156,-0.2031,-0.0625,12.6953,124.0234,17.5781,1.5305,125.9046
0.875,0.1094,-0.0938,-1.9531,124.0234,8.7891,0.8868,124.3498
0.8594,0.0,0.6406,-13.6719,124.0234,21.4844,1.0719,126.6109
0.7656,-0.4219,0.8906,-29.2969,109.375,16.6016,1.2479,114.4413
0.8125,-0.1562,0.6719,-6.8359,69.3359,5.8594,1.0658,69.9181
0.875,-0.0625,0.7344,0.9766,59.5703,2.9297,1.144,59.6503
0.7344,0.0312,0.8281,-0.9766,50.7812,2.9297,1.1073,50.8751
0.8281,0.0469,0.8594,-4.8828,34.1797,0.9766,1.1944,34.5405
1.0,-0.0938,1.0781,-2.9297,33.2031,4.8828,1.4735,33.6879
0.8906,-0.2812,1.1875,-1.9531,26.3672,7.8125,1.5108,27.5695
0.8438,-0.2969,1.0938,-5.8594,15.625,5.8594,1.4129,17.6863
0.8438,-0.3281,0.9062,-5.8594,11.7188,5.8594,1.281,14.3525
0.7812,-0.25,0.8281,-3.9062,11.7188,5.8594,1.1656,13.6719
0.5625,-0.1406,0.7188,-5.8594,13.6719,5.8594,0.9235,15.987
0.4844,-0.0938,0.5781,-11.7188,13.6719,8.7891,0.76,20.0374
0.4531,-0.125,0.6094,-16.6016,15.625,11.7188,0.7696,25.6336
0.5469,-0.1875,0.6562,-12.6953,17.5781,12.6953,0.8746,25.1263
0.5312,-0.1875,0.625,-10.7422,12.6953,11.7188,0.8414,20.3444
0.4844,-0.1719,0.5156,-11.7188,15.625,13.6719,0.728,23.8409
0.5781,-0.3438,0.7344,-5.8594,22.4609,12.6953,0.9958,26.4575
0.5625,-0.4219,0.9062,-0.9766,22.4609,9.7656,1.147,24.5115
0.4844,-0.4531,0.9375,0.0,19.5312,7.8125,1.1484,21.0358
0.4531,-0.5,1.0156,0.0,18.5547,6.8359,1.2194,19.7739
0.375,-0.5312,1.1094,0.0,17.5781,5.8594,1.2859,18.529
0.3125,-0.5312,1.1094,0.0,16.6016,4.8828,1.2691,17.3047
0.2656,-0.5,1.0469,0.0,13.6719,3.9062,1.1902,14.219
0.2344,-0.4844,1.0156,0.9766,10.7422,2.9297,1.1494,11.1773
0.2188,-0.4375,1.0,0.9766,7.8125,1.9531,1.1132,8.1119
0.2031,-0.3906,0.9375,0.9766,3.9062,0.9766,1.0357,4.1432
0.2188,-0.3906,0.8594,0.0,0.9766,0.0,0.969,0.9766
0.2188,-0.375,0.8906,0.9766,0.0,0.0,0.9908,0.9766
0.2188,-0.3594,0.8594,0.0,-1.9531,0.0,0.9568,1.9531
0.2344,-0.375,0.8438,0.9766,-2.9297,-0.9766,0.9526,3.2389
0.2344,-0.3594,0.8594,0.9766,-3.9062,-0.9766,0.9605,4.1432
0.25,-0.3438,0.8281,0.9766,-5.8594,-1.9531,0.9308,6.2531
0.2656,-0.3906,0.9219,0.9766,-7.8125,-1.9531,1.0359,8.1119
0.3594,-0.3906,1.0,1.9531,-7.8125,-2.9297,1.1321,8.5693
0.2812,-0.3438,0.9844,0.9766,-10.7422,-2.9297,1.0799,11.1773
0.3594,-0.3594,0.875,0.9766,-13.6719,-3.9062,1.0119,14.2525
0.3594,-0.3906,0.9688,0.9766,-10.7422,-4.8828,1.1046,11.8402
0.3594,-0.3906,0.9688,1.9531,-14.6484,-5.8594,1.1046,15.8973
0.4844,-0.375,0.9219,2.9297,-16.6016,-6.8359,1.1068,18.1913
0.4688,-0.375,0.9844,4.8828,-14.6484,-7.8125,1.153,17.3047
0.4844,-0.375,0.9844,5.8594,-16.6016,-8.7891,1.1594,19.6772
0.5469,-0.4531,0.9531,7.8125,-18.5547,-8.7891,1.1886,21.9672
0.5781,-0.2344,0.9062,8.7891,-23.4375,-8.7891,1.1002,26.5294
0.5469,-0.2656,0.9062,8.7891,-23.4375,-8.7891,1.0913,26.5294
0.6406,-0.2969,1.0469,8.7891,-27.3438,-10.7422,1.2627,30.6647
0.6406,-0.3125,0.9688,8.7891,-33.2031,-11.7188,1.2027,36.2908
0.7031,-0.3125,0.8906,9.7656,-37.1094,-13.6719,1.177,40.7357
0.6875,-0.2656,1.0938,14.6484,-36.1328,-16.6016,1.3189,42.3765
0.6406,-0.3125,1.25,9.7656,-78.125,-19.5312,1.4389,81.1194
0.8281,-0.125,0.8906,11.7188,-114.2578,-21.4844,1.2226,116.8493
0.9219,-0.1094,0.5156,7.8125,124.0234,-17.5781,1.0619,125.5063
0.9688,0.1094,0.2812,-4.8828,124.0234,-14.6484,1.0147,124.9809
1.125,0.25,0.1562,-29.2969,124.0234,-7.8125,1.163,127.676
1.5781,-0.1562,0.1406,-80.0781,124.0234,-26.3672,1.5921,149.9652
1.2812,0.1406,-1.5,-81.0547,-0.9766,-29.2969,1.9777,86.1924
1.3281,0.0625,-0.9844,22.4609,-38.0859,-32.2266,1.6543,54.7137
1.0156,-0.3281,0.2031,-13.6719,-68.3594,-32.2266,1.0865,76.8015
0.6719,0.0,0.2031,-4.8828,-47.8516,-48.8281,0.7019,68.5405
0.5156,0.0781,-0.2344,-29.2969,-89.8438,-48.8281,0.5718,106.3691
0.6875,0.2031,-0.5156,-27.3438,-71.2891,-45.8984,0.8831,89.0869
0.4062,0.1094,-0.2812,0.0,-62.5,-40.0391,0.5061,74.2252
0.2188,0.0469,0.0469,-4.8828,-72.2656,-34.1797,0.2286,80.09
-0.0312,0.2031,0.1094,-5.8594,-77.1484,-21.4844,0.2328,80.2981
-0.7188,0.4688,-0.0469,-0.9766,-74.2188,-15.625,0.8594,75.8519
-1.8438,1.0469,-0.25,-2.9297,-26.3672,-10.7422,2.1349,28.6218
-2.0,1.0469,-0.3594,-11.7188,-25.3906,-19.5312,2.2858,34.1099
-1.4062,0.0469,-0.3281,-7.8125,-104.4922,-36.1328,1.4448,110.8388
-0.5781,-0.0625,-0.3438,-10.7422,-79.1016,-36.1328,0.6755,87.6244
-0.0938,0.1719,-0.1406,0.0,-66.4062,-41.0156,0.2411,78.0517
